isolate	sample	host_site	site	host	genus_sp	classification	taxonomy_Genus	taxonomy_Species	Completeness	Contamination	GC	GC std	Genome.size	# ambiguous bases	# scaffolds	# contigs	Longest scaffold	Longest contig	N50 (scaffolds)	N50 (contigs)	Mean scaffold length	Mean contig length	Coding density	Translation table	predicted.genes	percent_mapped	coverage_mean	coverage_std	dataset	isolation_source	infection_status	included_analysis	isolate_old
GCA.009102675.1.ASM910267v1	SAMN11944274	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.13700107874865	0.4045307443365696	0.42540505274387164	0.050519335401818986	6636792	2	115	115	370899	370899	142363	142363	57711.2347826087	57711.217391304344	0.8995115411180582	11	5449	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102675.1_ASM910267v1
GCA.009102825.1.ASM910282v1	SAMN11944268	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.10787486515641855	0.42112887061311216	0.04069577991553761	6392133	187	91	93	379948	379948	134749	134749	70243.21978021978	68730.60215053764	0.8992960565745425	11	5174	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102825.1_ASM910282v1
GCA.900109385.1.IMG.taxon.2593339226.annotated.assembly	SAMN02910322	missing_missing	missing	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.4045307443365696	0.4295926267263345	0.05383147240412502	6227149	10	38	39	1045920	1045920	351806	351806	163872.34210526315	159670.23076923078	0.9035113821750531	11	4914	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_900109385.1_IMG-taxon_2593339226_annotated_assembly
GCA.005844865.1.ASM584486v1	SAMN10863231	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.08090614886731391	0.4198818890986791	0.040646391208618654	6807789	458	64	69	793173	592850	305134	264688	106371.703125	98656.97101449275	0.9086107104670841	11	5285	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_005844865.1_ASM584486v1
GCA.000724795.2.ASM72479v2	SAMN02892979	human_Denmark: Odense	Denmark: Odense	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.37174721189591076	0.4334684666247798	0.02144916018110467	5155157	0	3	3	5141257	5141257	5141257	5141257	1718385.6666666667	1718385.6666666667	0.8916486927556232	11	4223	NA	NA	NA	ncbi_genomes	blood	FALSE	1	GCA_000724795.2_ASM72479v2
GCA.001682215.1.ASM168221v1	SAMN03921941	human_Hungary: Szeged	Hungary: Szeged	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43154505702351686	0	4902215	1	1	1	4902215	4902214	4902215	4902214	4902215	4902214	0.8908687195482042	11	3977	NA	NA	NA	ncbi_genomes	missing	TRUE	1	GCA_001682215.1_ASM168221v1
GCA.015555775.1.ASM1555577v1	SAMN15532906	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.08090614886731391	0.41987018288051453	0.03531357964158062	6796641	619	64	70	793173	605381	281306	264688	106197.515625	97086.02857142857	0.9084116698233731	11	5272	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015555775.1_ASM1555577v1
GCA.003472055.1.ASM347205v1	SAMN09734814	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.46062567421791	0.16181229773462782	0.4284040028192215	0.031197298929780088	6060376	547	47	76	667730	667730	435333	281634	128944.17021276595	79734.59210526316	0.9027060367211539	11	4774	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003472055.1_ASM347205v1
GCA.003469745.1.ASM346974v1	SAMN09736325	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.06472491909385113	0.4146462659785793	0.03712489195668753	6007553	370	83	105	466294	418241	141443	132925	72380.15662650602	57211.26666666667	0.9032040166770064	11	4701	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003469745.1_ASM346974v1
GCA.004167295.1.ASM416729v1	SAMN10239576	human_USA: Cambridge	USA: Cambridge	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.24271844660194175	0.4182546033206262	0.0468436289629593	6187327	0	117	117	314540	314540	131216	131216	52883.13675213675	52883.13675213675	0.9006903950607427	11	4984	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_004167295.1_ASM416729v1
GCA.003472675.1.ASM347267v1	SAMN09734755	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.4302076694950815	0.036869288917241706	6423029	468	72	101	1095959	1095959	306368	278057	89208.73611111111	63589.71287128713	0.901814237488263	11	5145	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003472675.1_ASM347267v1
GCA.015548325.1.ASM1554832v1	SAMN15532671	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0	0.41404282224008865	0.033203128986617515	6405945	395	47	51	906482	816234	266755	258937	136296.70212765958	125599.01960784313	0.9113648337598902	11	4873	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015548325.1_ASM1554832v1
GCA.001997325.1.ASM199732v1	SAMN05721783	missing_missing	missing	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4309349662771614	0.047380505924653225	5210800	88	58	59	600562	600560	272812	207817	89841.37931034483	88317.15254237287	0.894567628771014	11	4361	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_001997325.1_ASM199732v1
GCA.000273195.1.Bact.ovat.CL02T12C04.V1	SAMN02463928	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.45577130528586834	0.42281721559849555	0.06527814468153914	7900580	19820	15	47	3602474	701634	1325018	258255	526705.3333333334	167675.74468085106	0.9000101258388624	11	6355	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000273195.1_Bact_ovat_CL02T12C04_V1
GCA.015548265.1.ASM1554826v1	SAMN15533093	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.46062567421791	0.4449838187702265	0.42938423315970836	0.04527182943320706	6484391	492	72	77	500556	492263	275136	275136	90060.98611111111	84206.48051948052	0.9023165012720546	11	5166	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015548265.1_ASM1554826v1
GCA.009093775.1.ASM909377v1	SAMN11944334	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.24271844660194175	0.4182823063865478	0.046301677458925675	6190324	0	115	115	314540	314540	131216	131216	53828.90434782609	53828.90434782609	0.9007546293215024	11	4990	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009093775.1_ASM909377v1
GCA.003436085.1.ASM343608v1	SAMN09737014	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.10787486515641855	0.41758888915714576	0.025353444026365683	5592152	497	89	116	468787	468787	139363	127390	62833.168539325845	48203.9224137931	0.9029484534755136	11	4288	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003436085.1_ASM343608v1
GCA.001406075.1.14207.7.68	SAMEA3545408	human_missing	missing	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.02912621359224	0.24271844660194175	0.43056325502830517	0.04263139782689676	6301270	7549	28	58	1695367	794380	942107	275098	225045.35714285713	108512.43103448275	0.8994669328563925	11	4931	NA	NA	NA	ncbi_genomes	colon	FALSE	1	GCA_001406075.1_14207_7_68
GCA.000273215.1.Bact.ovat.CL03T12C18.V1	SAMN02463929	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.5258899676375405	0.4229957374716246	0.06696545006029253	7010996	38843	19	67	3664698	1008802	3664698	257534	368999.7894736842	104061.98507462686	0.8994047350761575	11	5489	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000273215.1_Bact_ovat_CL03T12C18_V1
GCA.016623685.1.ASM1662368v1	SAMN16357194	missing_USA:VA	USA:VA	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.43041107934896394	0.07654980387954947	5293163	0	4	4	5113356	5113356	5113356	5113356	1323290.75	1323290.75	0.888932383151624	11	4425	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_016623685.1_ASM1662368v1
GCA.014893755.1.ASM1489375v1	SAMN14845370	human_United Kingdom	United Kingdom	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4337657002566348	0.0558755919147448	5141158	0	6	6	4986460	4986460	4986460	4986460	856859.6666666666	856859.6666666666	0.8911778241400089	11	4268	NA	NA	NA	ncbi_genomes	sewage	FALSE	1	GCA_014893755.1_ASM1489375v1
GCA.003472145.1.ASM347214v1	SAMN09734808	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.4045307443365696	0.4193484326748271	0.04532886219971257	6743313	679	90	127	550484	493419	245566	245193	74925.7	53091.606299212595	0.9105389294550024	11	5229	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003472145.1_ASM347214v1
GCA.004167525.1.ASM416752v1	SAMN10239573	human_USA: Cambridge	USA: Cambridge	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.5663430420711975	0.4281427740274219	0.03608315092307121	6357767	0	70	70	614997	614997	270871	270871	90825.24285714286	90825.24285714286	0.9004444484989778	11	4967	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_004167525.1_ASM416752v1
GCA.009102685.1.ASM910268v1	SAMN11944276	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.13700107874865	0.4045307443365696	0.426164307762332	0.048957120504017924	6663961	2535	115	138	324190	324190	125402	125402	57947.48695652174	48271.20289855073	0.8987735672522693	11	5498	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102685.1_ASM910268v1
GCA.009102845.1.ASM910284v1	SAMN11944267	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.10787486515641855	0.42110584910329335	0.0395081465039519	6380964	3	122	122	256309	256309	124535	124535	52302.983606557376	52302.95901639344	0.8990854673369102	11	5175	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102845.1_ASM910284v1
GCA.016760065.1.ASM1676006v1	SAMN11961938	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.9862844814301127	0.42988043871966536	0.03086288650732288	6203597	0	645	645	838230	838230	231825	231825	9617.97984496124	9617.97984496124	0.9015160075678674	11	5221	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016760065.1_ASM1676006v1
GCA.005844755.1.ASM584475v1	SAMN10863236	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.040453074433656956	0.4188600454209077	0.02841005923699318	6751978	902	63	70	613978	512262	251883	242315	107174.25396825396	96443.94285714286	0.9071115160624043	11	5191	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_005844755.1_ASM584475v1
GCA.005845305.1.ASM584530v1	SAMN10863228	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.040453074433656956	0.41886534352085697	0.02843016485311718	6752440	652	63	70	536411	434696	248696	242315	107181.58730158731	96454.11428571428	0.9071451208748245	11	5191	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_005845305.1_ASM584530v1
GCA.016760105.1.ASM1676010v1	SAMN11961935	missing_Canada:Lethbridge	Canada:Lethbridge	missing	missing	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	1.029224281651466	0.42955421835866137	0.029716942618417137	6132397	0	377	377	589645	589645	231825	231825	16266.305039787798	16266.305039787798	0.9023603657754056	11	4966	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_016760105.1_ASM1676010v1
GCA.009102085.1.ASM910208v1	SAMN11944322	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.46062567421791	0.1483279395900755	0.41930334089018934	0.029853214178812364	6356220	3931	100	121	337180	337180	125720	123863	63562.2	52498.25619834711	0.9009755798257455	11	5070	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102085.1_ASM910208v1
GCA.009102665.1.ASM910266v1	SAMN11944277	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.13700107874865	0.4045307443365696	0.42544208452083204	0.04522090423807063	6626679	5	96	96	564126	564125	122150	122150	69027.90625	69027.85416666667	0.8995329334648623	11	5432	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102665.1_ASM910266v1
GCA.015831845.1.ASM1583184v1	SAMN15915567	chicken_Canada: Lethbridge	Canada: Lethbridge	chicken	Gallus gallus	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.08090614886731391	0.4284291597244175	0.02957619902415955	6102514	385	69	73	939979	921111	231388	231388	88442.23188405797	83590.80821917808	0.9038283238678354	11	4713	NA	NA	NA	ncbi_genomes	ceacum	FALSE	1	GCA_015831845.1_ASM1583184v1
GCA.015549705.1.ASM1554970v1	SAMN15533340	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.040453074433656956	0.41886534352085697	0.02843016485311718	6752440	652	63	70	536411	434696	248696	242315	107181.58730158731	96454.11428571428	0.9071451208748245	11	5191	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015549705.1_ASM1554970v1
GCA.001695355.1.ASM169535v1	SAMN03921828	human_France: Paris	France: Paris	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis_A	Bacteroides	Bacteroides_fragilis_A	99.25650557620818	0.7434944237918215	0.43346364332221754	0.006916868331055224	5238818	0	5	5	1761355	1761355	1423726	1423726	1047763.6	1047763.6	0.8907948319640041	11	4386	NA	NA	NA	ncbi_genomes	missing	TRUE	1	GCA_001695355.1_ASM169535v1
GCA.000269525.1.PB.Bact.frag.CL05T00C42.V1	SAMN02463923	human_not determined	not determined	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0	0.4348880429124973	0.03812365283702221	5300647	0	12	12	1406492	1406492	1275491	1275491	441720.5833333333	441720.5833333333	0.8898102439192801	11	4427	NA	NA	NA	ncbi_genomes	missing	FALSE	1	GCA_000269525.1_PB_Bact_frag_CL05T00C42_V1
GCA.015557585.1.ASM1555758v1	SAMN15532696	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	0.040453074433656956	0.42072688326020513	0.026051348420457827	6760310	490	64	69	785931	638584	264684	241425	105629.84375	97968.40579710146	0.9082426693450448	11	5244	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015557585.1_ASM1555758v1
GCA.015551985.1.ASM1555198v1	SAMN15533089	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.41439358915088	0.39104638619201726	0.4298286288742489	0.033384339524160395	6571567	390	66	70	907880	907880	240876	223996	99569.19696969698	93873.95714285714	0.9015484434686583	11	5193	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015551985.1_ASM1555198v1
GCA.009101945.1.ASM910194v1	SAMN11944331	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.13700107874865	0.16181229773462782	0.42004554342315953	0.039023161589153386	6586746	65	135	137	506846	506846	118219	118219	48790.71111111111	48077.96350364963	0.8979632735192764	11	5405	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009101945.1_ASM910194v1
GCA.009102725.1.ASM910272v1	SAMN11944273	human_USA:Boston	USA:Boston	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides xylanisolvens	Bacteroides	Bacteroides_xylanisolvens	99.13700107874865	0.4045307443365696	0.42535732976471374	0.05397357425128143	6626655	3	128	128	293967	293967	117995	117995	51770.7421875	51770.71875	0.8993403157399925	11	5445	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_009102725.1_ASM910272v1
GCA.003458585.1.ASM345858v1	SAMN09734465	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteroides	Bacteroides_thetaiotaomicron	99.25258129141625	0.3215500788316322	0.42550099327419205	0.027427234021422515	6100796	265	47	67	765230	765230	277351	218664	129804.17021276595	91052.70149253731	0.9040744847065858	11	4674	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003458585.1_ASM345858v1
GCA.015552295.1.ASM1555229v1	SAMN15654963	human_USA	USA	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	1.051779935275081	0.41774291481366	0.02574480292518684	6459519	197	48	50	1118932	1118932	260819	239901	134573.3125	129186.44	0.9140253322267494	11	4887	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_015552295.1_ASM1555229v1
GCA.007896795.1.ASM789679v1	SAMN12414700	human_USA: NH, DHMC	USA: NH, DHMC	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides fragilis	Bacteroides	Bacteroides_fragilis	99.25650557620818	0.1239157372986369	0.4332469126379465	0.03398380191636574	5253757	0	26	26	1573133	1573133	600021	600021	202067.57692307694	202067.57692307694	0.8937341411108279	11	4464	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_007896795.1_ASM789679v1
GCA.003458905.1.ASM345890v1	SAMN09734527	human_China: Shenzhen	China: Shenzhen	human	Homo sapiens	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides ovatus	Bacteroides	Bacteroides_ovatus	99.46062567421791	1.132686084142395	0.41894198183882436	0.05880510691689259	6998555	660	79	127	914298	647548	258841	223112	88589.30379746835	55101.535433070865	0.9062635072525685	11	5413	NA	NA	NA	ncbi_genomes	stool	FALSE	1	GCA_003458905.1_ASM345890v1
