Gene	copynum_iso1	copynum_iso2	iso1	iso2	diff	copy_diff	mrca	MRCA_iso1	MRCA_iso2	geneGainLoss	Gene.ID	contig	name	rank	is_dup	cluster_size	comp
group_11127	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02062	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11128	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02063	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11129	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02064	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11130	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02065	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
cglA_2	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02066	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
cglA_1	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02067	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11133	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02068	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11142	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02100	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11185	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02153	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11186	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02154	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6883	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02077	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6889	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02089	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11009	3	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	3	0	gain	nochange	iso1_gain	BFMBHHKK_02105	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11109	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02042	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11110	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02043	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11111	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02044	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11112	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02045	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11113	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02046	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11115	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02048	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11116	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02049	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11117	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02052	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11118	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02053	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11119	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02054	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11120	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02055	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11121	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02056	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11136	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02082	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11137	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02086	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11138	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02087	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11139	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02088	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11140	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02095	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11141	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02097	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11144	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02103	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11145	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02107	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11146	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02108	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
cgkA	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02109	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11148	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02110	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11149	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02111	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11150	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02112	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11151	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02113	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11152	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02114	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11153	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02116	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_4500	2	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	2	0	gain	nochange	iso1_gain	BFMBHHKK_02050	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_4500	2	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	2	0	gain	nochange	iso1_gain	BFMBHHKK_02051	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
uidA_1	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02078	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6885	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02079	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6886	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02083	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6887	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02084	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6888	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02085	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6895	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02115	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11114	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02047	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11134	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02080	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11135	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02081	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_11187	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_02155	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_213	3	2	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	2	gain	nochange	iso1_gain	BFMBHHKK_02166	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_5469	2	1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	1	gain	nochange	iso1_gain	BFMBHHKK_02037	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_7	5	2	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	3	2	gain	nochange	iso1_gain	BFMBHHKK_02167	JH724226.1	group_11104_group_11194_41	41	0	129	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_2777	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04105	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
gmd_1	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04096	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_1872	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04109	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_2776	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04108	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_4154	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04101	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_4155	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04099	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6350	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04106	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6351	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04104	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6352	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04103	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6353	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04102	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6354	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04098	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6355	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04097	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_2779	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04077	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_4156	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04087	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_4157	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04079	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_4158	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04076	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
group_6356	1	0	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	GCA.015557585.1.ASM1555758v1	GCA.000273195.1.Bact.ovat.CL02T12C04.V1	1	0	gain	nochange	iso1_gain	BFMBHHKK_04094	JH724227.1	group_4072_lysO_2_77	77	0	119	GCA.000273195.1.Bact.ovat.CL02T12C04.V1_GCA.015557585.1.ASM1555758v1
